date,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2024-10-22,0,81.9,55.0,68.45,80.8,53.0,66.9,0.0,0.0,0.0,0.0,7.8,False,False,False
2024-10-23,3,77.6,51.7,64.65,75.2,48.9,62.05,0.0,0.0,0.0,0.0,11.1,False,False,False
2024-10-24,53,69.3,53.0,61.15,61.8,46.3,54.05,0.024,0.024,0.0,1.0,16.0,True,False,True
2024-10-25,3,64.7,43.6,54.150000000000006,57.9,38.3,48.099999999999994,0.0,0.0,0.0,0.0,9.8,False,False,False
2024-10-26,3,64.9,49.3,57.1,55.2,44.5,49.85,0.0,0.0,0.0,0.0,15.4,False,False,False
2024-10-27,3,58.7,40.6,49.650000000000006,50.4,35.5,42.95,0.0,0.0,0.0,0.0,11.5,False,False,False
2024-10-28,2,61.2,37.2,49.2,55.5,32.0,43.75,0.0,0.0,0.0,0.0,9.4,False,False,False
2024-10-29,51,63.6,42.9,53.25,59.3,39.4,49.349999999999994,0.043,0.043,0.0,8.0,14.9,True,False,True
2024-10-30,3,78.6,51.9,65.25,75.7,50.3,63.0,0.0,0.0,0.0,0.0,8.6,False,False,False
2024-10-31,3,82.8,53.6,68.2,79.0,52.4,65.7,0.0,0.0,0.0,0.0,13.8,False,False,False
2024-11-01,51,80.0,59.1,69.55,72.1,52.7,62.4,0.012,0.012,0.0,1.0,18.9,True,False,True
2024-11-02,1,60.7,46.9,53.8,53.5,39.7,46.6,0.0,0.0,0.0,0.0,12.6,False,False,False
2024-11-03,3,55.8,38.7,47.25,47.9,31.1,39.5,0.0,0.0,0.0,0.0,9.0,False,False,False
2024-11-04,3,57.8,38.2,48.0,51.4,32.3,41.849999999999994,0.0,0.0,0.0,0.0,11.9,False,False,False
2024-11-05,3,72.6,47.8,60.199999999999996,69.0,44.8,56.9,0.0,0.0,0.0,0.0,13.2,False,False,False
2024-11-06,2,80.5,61.5,71.0,77.5,58.2,67.85,0.0,0.0,0.0,0.0,14.2,False,False,False
2024-11-07,3,73.5,54.5,64.0,67.9,48.7,58.300000000000004,0.0,0.0,0.0,0.0,13.2,False,False,False
2024-11-08,3,69.1,44.1,56.599999999999994,58.7,40.0,49.35,0.0,0.0,0.0,0.0,17.1,False,False,False
2024-11-09,3,55.4,40.1,47.75,46.3,32.4,39.349999999999994,0.0,0.0,0.0,0.0,14.6,False,False,False
2024-11-10,53,58.0,36.1,47.05,51.5,30.9,41.2,0.028,0.028,0.0,2.0,12.7,True,False,True
2024-11-11,61,69.9,51.7,60.800000000000004,62.9,47.8,55.349999999999994,0.13,0.13,0.0,6.0,15.9,True,False,True
2024-11-12,2,53.8,42.1,47.95,47.1,33.3,40.2,0.0,0.0,0.0,0.0,16.7,False,False,False
2024-11-13,2,48.5,34.5,41.5,41.0,27.0,34.0,0.0,0.0,0.0,0.0,8.4,False,False,False
2024-11-14,3,46.0,34.4,40.2,40.6,26.5,33.55,0.0,0.0,0.0,0.0,6.0,False,False,False
2024-11-15,3,58.5,37.5,48.0,52.1,31.0,41.55,0.0,0.0,0.0,0.0,9.0,False,False,False
2024-11-16,0,61.6,43.2,52.400000000000006,52.7,35.6,44.150000000000006,0.0,0.0,0.0,0.0,10.3,False,False,False
2024-11-17,3,64.4,43.7,54.050000000000004,58.0,36.9,47.45,0.0,0.0,0.0,0.0,9.0,False,False,False
2024-11-18,3,64.2,45.7,54.95,58.3,39.7,49.0,0.0,0.0,0.0,0.0,8.7,False,False,False
2024-11-19,3,58.5,42.7,50.6,53.1,38.4,45.75,0.0,0.0,0.0,0.0,8.1,False,False,False
2024-11-20,3,60.6,45.0,52.8,56.3,41.0,48.65,0.0,0.0,0.0,0.0,7.2,False,False,False
2024-11-21,63,54.0,39.6,46.8,49.5,32.9,41.2,1.665,1.665,0.0,20.0,10.9,True,False,True
2024-11-22,71,40.9,35.8,38.349999999999994,32.8,27.6,30.2,0.587,0.583,0.028,24.0,15.4,True,True,True
2024-11-23,53,47.9,36.5,42.2,39.4,29.3,34.35,0.055,0.055,0.0,5.0,15.8,True,False,True
2024-11-24,3,51.6,41.9,46.75,43.6,34.9,39.25,0.0,0.0,0.0,0.0,13.9,False,False,False
2024-11-25,3,51.4,36.0,43.7,46.7,30.9,38.8,0.0,0.0,0.0,0.0,6.6,False,False,False
2024-11-26,61,58.7,43.9,51.3,55.2,38.7,46.95,0.146,0.146,0.0,4.0,9.6,True,False,True
2024-11-27,3,50.5,36.1,43.3,44.3,30.8,37.55,0.0,0.0,0.0,0.0,6.0,False,False,False
2024-11-28,63,53.1,40.9,47.0,49.9,33.1,41.5,0.516,0.516,0.0,12.0,12.5,True,False,True
2024-11-29,51,46.0,34.0,40.0,38.0,26.4,32.2,0.008,0.008,0.0,2.0,11.5,True,False,True
2024-11-30,3,38.3,28.1,33.2,28.5,20.2,24.35,0.0,0.0,0.0,0.0,10.5,False,False,False
2024-12-01,3,36.9,25.3,31.1,26.3,18.1,22.200000000000003,0.0,0.0,0.0,0.0,11.1,False,False,False
2024-12-02,2,39.1,26.3,32.7,31.1,19.7,25.4,0.0,0.0,0.0,0.0,6.6,False,False,False
2024-12-03,1,41.3,28.0,34.65,33.2,21.5,27.35,0.0,0.0,0.0,0.0,7.3,False,False,False
2024-12-04,3,38.9,26.1,32.5,30.2,19.7,24.95,0.0,0.0,0.0,0.0,9.8,False,False,False
2024-12-05,73,40.3,31.8,36.05,31.7,20.9,26.299999999999997,0.142,0.083,0.413,10.0,17.0,True,True,True
2024-12-06,3,32.3,27.9,30.099999999999998,22.4,19.3,20.85,0.0,0.0,0.0,0.0,11.6,False,False,False
2024-12-07,3,40.4,27.1,33.75,31.7,18.5,25.1,0.0,0.0,0.0,0.0,8.6,False,False,False
2024-12-08,3,52.4,34.6,43.5,43.8,26.0,34.9,0.0,0.0,0.0,0.0,12.2,False,False,False
2024-12-09,61,50.8,33.9,42.349999999999994,46.6,28.8,37.7,0.291,0.291,0.0,6.0,7.2,True,False,True
2024-12-10,55,51.9,42.3,47.099999999999994,49.2,39.2,44.2,0.083,0.083,0.0,3.0,8.2,True,False,True
2024-12-11,63,61.0,42.6,51.8,58.8,33.9,46.349999999999994,1.35,1.35,0.0,23.0,14.9,True,False,True
2024-12-12,51,41.3,28.3,34.8,32.4,20.2,26.299999999999997,0.004,0.004,0.0,1.0,15.6,True,False,True
2024-12-13,1,32.5,24.9,28.7,23.8,17.9,20.85,0.0,0.0,0.0,0.0,7.0,False,False,False
2024-12-14,3,33.1,22.0,27.55,26.0,15.0,20.5,0.0,0.0,0.0,0.0,5.2,False,False,False
2024-12-15,51,37.5,23.1,30.3,31.2,15.9,23.55,0.004,0.004,0.0,1.0,6.2,True,False,True
2024-12-16,63,49.1,35.0,42.05,45.6,28.9,37.25,0.606,0.606,0.0,17.0,7.8,True,False,True
2024-12-17,61,58.5,45.4,51.95,55.5,40.0,47.75,0.185,0.185,0.0,5.0,9.8,True,False,True
2024-12-18,55,49.9,34.6,42.25,46.0,30.4,38.2,0.098,0.098,0.0,5.0,6.7,True,False,True
2024-12-19,55,44.2,33.4,38.8,40.5,27.4,33.95,0.102,0.102,0.0,4.0,9.3,True,False,True
2024-12-20,71,36.5,30.6,33.55,29.4,23.3,26.35,0.067,0.035,0.22,12.0,9.1,True,True,True
2024-12-21,73,32.6,20.1,26.35,26.1,10.3,18.200000000000003,0.161,0.0,1.13,10.0,12.3,False,True,True
2024-12-22,1,19.5,10.2,14.85,9.7,2.2,5.949999999999999,0.0,0.0,0.0,0.0,9.0,False,False,False
2024-12-23,3,24.8,5.3,15.05,16.7,-2.4,7.1499999999999995,0.0,0.0,0.0,0.0,5.7,False,False,False
2024-12-24,73,34.6,24.7,29.65,29.4,17.4,23.4,0.075,0.0,0.524,3.0,6.5,False,True,True
2024-12-25,3,32.3,20.7,26.5,25.3,13.7,19.5,0.0,0.0,0.0,0.0,6.3,False,False,False
2024-12-26,3,31.5,17.3,24.4,25.2,9.3,17.25,0.0,0.0,0.0,0.0,5.1,False,False,False
2024-12-27,3,35.6,15.1,25.35,30.1,8.1,19.1,0.0,0.0,0.0,0.0,3.9,False,False,False
2024-12-28,53,45.0,35.2,40.1,41.7,30.2,35.95,0.22,0.22,0.0,15.0,4.2,True,False,True
2024-12-29,53,61.0,39.9,50.45,60.6,36.4,48.5,0.106,0.106,0.0,8.0,13.9,True,False,True
2024-12-30,63,55.4,46.0,50.7,51.5,39.6,45.55,0.228,0.228,0.0,7.0,15.8,True,False,True
2024-12-31,63,49.5,34.6,42.05,44.5,30.1,37.3,0.232,0.232,0.0,2.0,7.6,True,False,True
2025-01-01,63,51.7,39.0,45.35,45.6,29.2,37.4,0.177,0.177,0.0,4.0,14.4,True,False,True
2025-01-02,3,41.7,32.5,37.1,30.6,23.2,26.9,0.0,0.0,0.0,0.0,15.6,False,False,False
2025-01-03,3,37.8,28.6,33.2,29.3,20.2,24.75,0.0,0.0,0.0,0.0,10.6,False,False,False
2025-01-04,3,31.9,27.2,29.549999999999997,20.9,17.1,19.0,0.0,0.0,0.0,0.0,16.2,False,False,False
2025-01-05,3,32.6,25.5,29.05,21.9,15.9,18.9,0.0,0.0,0.0,0.0,12.3,False,False,False
2025-01-06,73,29.2,24.0,26.6,23.7,13.8,18.75,0.067,0.0,0.469,6.0,10.4,False,True,True
2025-01-07,3,26.7,16.3,21.5,15.7,4.7,10.2,0.0,0.0,0.0,0.0,18.6,False,False,False
2025-01-08,3,27.6,20.1,23.85,15.2,8.6,11.899999999999999,0.0,0.0,0.0,0.0,15.8,False,False,False
2025-01-09,3,29.3,19.9,24.6,16.4,8.4,12.399999999999999,0.0,0.0,0.0,0.0,18.0,False,False,False
2025-01-10,3,37.9,25.1,31.5,29.3,14.2,21.75,0.0,0.0,0.0,0.0,14.0,False,False,False
2025-01-11,73,32.8,26.8,29.799999999999997,25.1,18.9,22.0,0.079,0.0,0.551,6.0,10.8,False,True,True
2025-01-12,3,40.7,28.6,34.650000000000006,33.2,20.1,26.650000000000002,0.0,0.0,0.0,0.0,9.3,False,False,False
2025-01-13,3,43.9,28.7,36.3,35.4,21.7,28.549999999999997,0.0,0.0,0.0,0.0,11.4,False,False,False
2025-01-14,3,32.6,25.4,29.0,24.0,15.4,19.7,0.0,0.0,0.0,0.0,13.1,False,False,False
2025-01-15,3,30.1,21.8,25.950000000000003,18.5,11.5,15.0,0.0,0.0,0.0,0.0,14.7,False,False,False
2025-01-16,71,31.0,21.4,26.2,22.0,13.3,17.65,0.012,0.0,0.083,3.0,6.7,False,True,True
2025-01-17,3,41.0,23.1,32.05,34.3,16.0,25.15,0.0,0.0,0.0,0.0,6.7,False,False,False
2025-01-18,53,43.7,30.5,37.1,38.1,22.8,30.450000000000003,0.083,0.083,0.0,5.0,9.3,True,False,True
2025-01-19,75,36.7,28.3,32.5,30.8,19.3,25.05,0.346,0.012,2.343,12.0,11.4,True,True,True
2025-01-20,71,27.3,13.1,20.2,18.5,4.3,11.4,0.008,0.0,0.055,2.0,10.1,False,True,True
2025-01-21,71,16.9,3.6,10.25,8.2,-4.9,1.6499999999999995,0.016,0.0,0.11,4.0,6.2,False,True,True
2025-01-22,3,17.3,2.0,9.65,10.2,-6.3,1.9499999999999997,0.0,0.0,0.0,0.0,6.8,False,False,False
2025-01-23,3,25.8,8.5,17.15,17.6,0.6,9.100000000000001,0.0,0.0,0.0,0.0,5.1,False,False,False
2025-01-24,3,30.1,12.8,21.450000000000003,21.9,4.8,13.35,0.0,0.0,0.0,0.0,6.6,False,False,False
2025-01-25,3,28.4,8.6,18.5,19.9,1.7,10.799999999999999,0.0,0.0,0.0,0.0,7.2,False,False,False
2025-01-26,3,39.4,21.9,30.65,31.0,14.4,22.7,0.0,0.0,0.0,0.0,9.9,False,False,False
2025-01-27,3,35.7,23.3,29.5,26.5,15.2,20.85,0.0,0.0,0.0,0.0,11.0,False,False,False
2025-01-28,3,39.9,26.7,33.3,29.3,20.2,24.75,0.0,0.0,0.0,0.0,14.5,False,False,False
2025-01-29,3,48.5,32.5,40.5,38.9,22.6,30.75,0.0,0.0,0.0,0.0,14.5,False,False,False
2025-01-30,3,33.9,20.8,27.35,26.0,12.7,19.35,0.0,0.0,0.0,0.0,9.6,False,False,False
2025-01-31,61,43.2,33.3,38.25,39.5,25.5,32.5,0.406,0.406,0.0,18.0,8.4,True,False,True
2025-02-01,53,43.2,21.6,32.400000000000006,38.3,11.8,25.049999999999997,0.094,0.094,0.0,5.0,12.0,True,False,True
2025-02-02,73,34.4,14.8,24.6,27.3,6.3,16.8,0.047,0.0,0.331,3.0,7.3,False,True,True
2025-02-03,71,43.0,26.5,34.75,37.9,20.5,29.2,0.012,0.0,0.083,2.0,8.0,False,True,True
2025-02-04,51,43.1,31.1,37.1,34.7,22.1,28.400000000000002,0.012,0.012,0.0,1.0,14.3,True,False,True
2025-02-05,3,35.2,25.8,30.5,28.0,17.4,22.7,0.0,0.0,0.0,0.0,9.0,False,False,False
2025-02-06,75,40.0,28.7,34.35,35.1,22.0,28.55,0.335,0.142,1.35,12.0,8.8,True,True,True
2025-02-07,3,41.2,27.2,34.2,31.4,20.1,25.75,0.0,0.0,0.0,0.0,15.9,False,False,False
2025-02-08,75,34.1,24.1,29.1,27.2,15.4,21.3,0.307,0.016,2.039,4.0,6.3,True,True,True
2025-02-09,75,34.5,28.0,31.25,27.1,21.6,24.35,0.252,0.15,0.717,8.0,8.1,True,True,True
2025-02-10,3,33.0,22.6,27.8,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.0,False,False,False
2025-02-11,73,31.6,15.4,23.5,25.9,9.0,17.45,0.047,0.0,0.331,5.0,3.6,False,True,True
2025-02-12,73,32.7,28.1,30.400000000000002,26.1,21.0,23.55,0.177,0.0,1.24,11.0,8.1,False,True,True
2025-02-13,71,45.0,33.0,39.0,37.8,26.1,31.95,0.26,0.252,0.055,12.0,12.0,True,True,True
2025-02-14,3,33.8,26.3,30.049999999999997,24.3,17.7,21.0,0.0,0.0,0.0,0.0,11.9,False,False,False
2025-02-15,73,35.1,24.8,29.950000000000003,27.5,18.2,22.85,0.272,0.15,0.854,9.0,7.9,True,True,True
2025-02-16,63,45.3,33.5,39.4,37.2,26.9,32.05,0.909,0.909,0.0,20.0,17.8,True,False,True
2025-02-17,3,33.6,25.8,29.700000000000003,22.0,14.9,18.45,0.0,0.0,0.0,0.0,16.9,False,False,False
2025-02-18,3,26.6,17.0,21.8,17.7,5.8,11.75,0.0,0.0,0.0,0.0,12.8,False,False,False
2025-02-19,3,30.0,15.4,22.7,20.8,5.6,13.2,0.0,0.0,0.0,0.0,10.3,False,False,False
2025-02-20,71,30.1,16.4,23.25,21.7,8.2,14.95,0.035,0.0,0.248,8.0,12.0,False,True,True
2025-02-21,3,31.5,20.6,26.05,21.3,9.7,15.5,0.0,0.0,0.0,0.0,12.8,False,False,False
2025-02-22,3,38.7,18.8,28.75,31.0,9.9,20.45,0.0,0.0,0.0,0.0,9.3,False,False,False
2025-02-23,3,46.3,28.8,37.55,39.6,20.7,30.15,0.0,0.0,0.0,0.0,7.3,False,False,False
2025-02-24,3,46.9,28.9,37.9,39.8,23.1,31.45,0.0,0.0,0.0,0.0,10.8,False,False,False
2025-02-25,3,54.6,38.6,46.6,50.0,32.1,41.05,0.0,0.0,0.0,0.0,8.0,False,False,False
2025-02-26,51,56.8,36.3,46.55,49.8,30.0,39.9,0.004,0.004,0.0,1.0,11.8,True,False,True
2025-02-27,63,53.8,40.5,47.15,50.7,35.3,43.0,0.362,0.362,0.0,9.0,9.2,True,False,True
2025-02-28,3,49.5,35.4,42.45,41.0,28.4,34.7,0.0,0.0,0.0,0.0,11.1,False,False,False
2025-03-01,3,60.9,30.6,45.75,53.9,19.6,36.75,0.0,0.0,0.0,0.0,16.4,False,False,False
2025-03-02,3,33.1,19.0,26.05,23.3,8.6,15.95,0.0,0.0,0.0,0.0,11.9,False,False,False
2025-03-03,3,38.7,22.0,30.35,29.8,13.1,21.45,0.0,0.0,0.0,0.0,8.1,False,False,False
2025-03-04,3,55.3,28.5,41.9,49.2,21.1,35.150000000000006,0.0,0.0,0.0,0.0,8.1,False,False,False
2025-03-05,65,54.7,42.3,48.5,49.1,37.2,43.150000000000006,1.543,1.543,0.0,8.0,17.4,True,False,True
2025-03-06,63,54.0,36.2,45.1,51.0,25.7,38.35,0.114,0.114,0.0,2.0,15.7,True,False,True
2025-03-07,3,46.8,30.6,38.7,36.2,20.9,28.55,0.0,0.0,0.0,0.0,18.9,False,False,False
2025-03-08,3,43.2,33.9,38.55,33.7,25.8,29.75,0.0,0.0,0.0,0.0,14.1,False,False,False
2025-03-09,3,50.7,27.9,39.3,43.9,20.6,32.25,0.0,0.0,0.0,0.0,15.2,False,False,False
2025-03-10,2,62.9,38.7,50.8,59.4,30.8,45.1,0.0,0.0,0.0,0.0,8.2,False,False,False
2025-03-11,1,61.1,37.0,49.05,57.4,32.5,44.95,0.0,0.0,0.0,0.0,7.0,False,False,False
2025-03-12,3,52.4,37.7,45.05,46.7,29.5,38.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2025-03-13,3,50.8,35.6,43.2,46.5,29.1,37.8,0.0,0.0,0.0,0.0,6.8,False,False,False
2025-03-14,3,55.2,33.4,44.3,54.4,27.6,41.0,0.0,0.0,0.0,0.0,6.5,False,False,False
2025-03-15,51,48.7,38.6,43.650000000000006,44.1,34.6,39.35,0.02,0.02,0.0,4.0,7.4,True,False,True
2025-03-16,63,60.6,45.4,53.0,57.3,42.4,49.849999999999994,0.323,0.323,0.0,3.0,15.1,True,False,True
2025-03-17,65,58.6,38.0,48.3,58.6,29.3,43.95,1.217,1.217,0.0,11.0,13.7,True,False,True
2025-03-18,3,57.5,33.3,45.4,52.8,23.9,38.349999999999994,0.0,0.0,0.0,0.0,11.1,False,False,False
2025-03-19,3,57.6,37.1,47.35,54.5,32.9,43.7,0.0,0.0,0.0,0.0,6.4,False,False,False
2025-03-20,63,50.2,42.0,46.1,45.6,37.7,41.650000000000006,0.449,0.449,0.0,4.0,10.2,True,False,True
2025-03-21,63,48.8,36.5,42.65,44.8,25.8,35.3,0.287,0.287,0.0,6.0,16.0,True,False,True
2025-03-22,3,61.6,36.5,49.05,55.1,30.4,42.75,0.0,0.0,0.0,0.0,13.7,False,False,False
2025-03-23,3,46.9,27.7,37.3,41.2,18.0,29.6,0.0,0.0,0.0,0.0,11.2,False,False,False
2025-03-24,63,51.1,39.4,45.25,49.3,32.4,40.849999999999994,0.539,0.539,0.0,14.0,10.2,True,False,True
2025-03-25,3,57.7,40.8,49.25,47.9,34.6,41.25,0.0,0.0,0.0,0.0,16.3,False,False,False
2025-03-26,51,50.4,35.9,43.15,43.8,30.0,36.9,0.012,0.012,0.0,3.0,11.2,True,False,True
2025-03-27,1,49.8,31.1,40.45,41.5,24.4,32.95,0.0,0.0,0.0,0.0,10.0,False,False,False
2025-03-28,55,60.3,40.3,50.3,55.1,32.3,43.7,0.051,0.051,0.0,2.0,8.2,True,False,True
2025-03-29,61,79.4,45.2,62.300000000000004,76.2,41.5,58.85,0.287,0.287,0.0,8.0,13.5,True,False,True
2025-03-30,51,57.0,42.3,49.65,54.8,37.7,46.25,0.012,0.012,0.0,2.0,5.6,True,False,True
2025-03-31,65,75.2,46.8,61.0,75.9,44.2,60.050000000000004,1.543,1.543,0.0,14.0,13.2,True,False,True
2025-04-01,63,60.8,40.2,50.5,61.8,31.1,46.45,0.26,0.26,0.0,4.0,14.0,True,False,True
2025-04-02,3,47.3,32.5,39.9,42.0,25.0,33.5,0.0,0.0,0.0,0.0,10.0,False,False,False
2025-04-03,53,72.2,44.0,58.1,72.2,38.4,55.3,0.059,0.059,0.0,6.0,13.7,True,False,True
2025-04-04,63,70.3,55.1,62.7,70.8,52.5,61.65,0.283,0.283,0.0,5.0,9.7,True,False,True
2025-04-05,53,55.0,42.9,48.95,51.1,38.9,45.0,0.059,0.059,0.0,6.0,10.3,True,False,True
2025-04-06,61,59.9,42.9,51.4,55.5,39.1,47.3,0.122,0.122,0.0,7.0,8.7,True,False,True
2025-04-07,55,48.6,40.0,44.3,42.6,34.4,38.5,0.335,0.335,0.0,17.0,7.4,True,False,True
2025-04-08,3,44.2,35.6,39.900000000000006,38.5,25.5,32.0,0.0,0.0,0.0,0.0,16.8,False,False,False
2025-04-09,1,47.1,29.1,38.1,42.2,20.3,31.25,0.0,0.0,0.0,0.0,9.3,False,False,False
2025-04-10,51,49.2,35.1,42.150000000000006,43.5,29.8,36.65,0.028,0.028,0.0,6.0,10.7,True,False,True
2025-04-11,61,45.4,40.2,42.8,41.0,34.2,37.6,0.461,0.461,0.0,14.0,11.1,True,False,True
2025-04-12,73,42.3,35.0,38.65,34.5,25.6,30.05,0.677,0.602,0.524,20.0,14.3,True,True,True
2025-04-13,3,57.3,39.1,48.2,50.1,32.0,41.05,0.0,0.0,0.0,0.0,12.3,False,False,False
2025-04-14,3,61.3,40.9,51.099999999999994,57.1,35.9,46.5,0.0,0.0,0.0,0.0,7.0,False,False,False
2025-04-15,61,65.8,48.2,57.0,61.6,40.5,51.05,0.055,0.055,0.0,2.0,16.6,True,False,True
2025-04-16,3,50.5,41.6,46.05,39.7,33.6,36.650000000000006,0.0,0.0,0.0,0.0,16.1,False,False,False
2025-04-17,2,60.1,38.1,49.1,54.5,31.6,43.05,0.0,0.0,0.0,0.0,9.1,False,False,False
2025-04-18,3,65.1,39.4,52.25,62.1,35.1,48.6,0.0,0.0,0.0,0.0,11.0,False,False,False
2025-04-19,51,80.8,60.3,70.55,80.6,57.3,68.94999999999999,0.004,0.004,0.0,1.0,12.1,True,False,True
2025-04-20,3,71.7,51.5,61.6,71.5,43.6,57.55,0.0,0.0,0.0,0.0,12.2,False,False,False
2025-04-21,51,56.4,45.1,50.75,49.1,40.3,44.7,0.012,0.012,0.0,2.0,9.1,True,False,True
2025-04-22,51,80.8,51.9,66.35,78.6,49.3,63.949999999999996,0.004,0.004,0.0,1.0,9.6,True,False,True
2025-04-23,3,77.3,49.5,63.4,73.2,46.3,59.75,0.0,0.0,0.0,0.0,9.1,False,False,False
2025-04-24,3,79.2,52.5,65.85,76.9,49.7,63.300000000000004,0.0,0.0,0.0,0.0,9.8,False,False,False
2025-04-25,3,76.9,57.8,67.35,75.9,54.5,65.2,0.0,0.0,0.0,0.0,10.2,False,False,False
2025-04-26,63,72.1,57.0,64.55,73.2,49.5,61.35,0.52,0.52,0.0,18.0,13.3,True,False,True
2025-04-27,3,57.6,47.0,52.3,49.4,39.9,44.65,0.0,0.0,0.0,0.0,18.9,False,False,False
2025-04-28,3,72.8,48.4,60.599999999999994,71.5,42.6,57.05,0.0,0.0,0.0,0.0,7.9,False,False,False
2025-04-29,3,80.8,52.0,66.4,79.0,47.5,63.25,0.0,0.0,0.0,0.0,12.0,False,False,False
2025-04-30,3,73.0,61.5,67.25,69.3,55.8,62.55,0.0,0.0,0.0,0.0,11.1,False,False,False
2025-05-01,3,70.2,50.5,60.35,67.1,45.3,56.199999999999996,0.0,0.0,0.0,0.0,9.1,False,False,False
2025-05-02,3,86.2,57.7,71.95,87.2,54.9,71.05,0.0,0.0,0.0,0.0,9.9,False,False,False
2025-05-03,63,84.2,64.9,74.55000000000001,86.4,65.6,76.0,0.343,0.343,0.0,5.0,9.1,True,False,True
2025-05-04,63,70.3,59.5,64.9,72.8,59.3,66.05,0.535,0.535,0.0,13.0,8.2,True,False,True
2025-05-05,63,68.4,57.8,63.1,69.2,57.3,63.25,0.5,0.5,0.0,15.0,8.4,True,False,True
2025-05-06,65,66.4,57.2,61.800000000000004,66.6,56.4,61.5,0.839,0.839,0.0,9.0,9.4,True,False,True
2025-05-07,51,72.6,56.9,64.75,69.8,56.0,62.9,0.012,0.012,0.0,2.0,7.4,True,False,True
2025-05-08,51,75.7,56.4,66.05,82.3,56.8,69.55,0.016,0.016,0.0,1.0,6.8,True,False,True
2025-05-09,63,62.4,54.0,58.2,63.0,50.6,56.8,0.575,0.575,0.0,14.0,7.8,True,False,True
2025-05-10,3,69.1,50.3,59.699999999999996,64.8,45.3,55.05,0.0,0.0,0.0,0.0,14.5,False,False,False
2025-05-11,3,74.1,52.3,63.199999999999996,75.2,50.3,62.75,0.0,0.0,0.0,0.0,7.7,False,False,False
2025-05-12,3,68.6,51.5,60.05,67.8,49.2,58.5,0.0,0.0,0.0,0.0,7.2,False,False,False
2025-05-13,55,68.7,58.6,63.650000000000006,70.0,59.8,64.9,0.154,0.154,0.0,11.0,6.8,True,False,True
2025-05-14,65,66.7,58.9,62.8,65.5,58.2,61.85,1.043,1.043,0.0,17.0,10.6,True,False,True
2025-05-15,63,73.3,60.1,66.7,78.1,61.5,69.8,0.161,0.161,0.0,6.0,6.8,True,False,True
2025-05-16,53,72.2,59.4,65.8,75.0,61.5,68.25,0.035,0.035,0.0,3.0,8.3,True,False,True
2025-05-17,61,80.2,63.1,71.65,85.2,66.7,75.95,0.098,0.098,0.0,3.0,11.9,True,False,True
2025-05-18,51,73.7,58.8,66.25,70.6,54.9,62.75,0.02,0.02,0.0,3.0,15.5,True,False,True
2025-05-19,3,68.2,53.9,61.05,65.0,46.6,55.8,0.0,0.0,0.0,0.0,13.5,False,False,False
2025-05-20,3,65.5,47.6,56.55,61.9,42.5,52.2,0.0,0.0,0.0,0.0,9.4,False,False,False
2025-05-21,53,57.2,49.2,53.2,56.0,45.2,50.6,0.157,0.157,0.0,12.0,11.3,True,False,True
2025-05-22,63,54.6,48.2,51.400000000000006,50.7,44.0,47.35,0.898,0.898,0.0,20.0,12.7,True,False,True
2025-05-23,61,62.2,47.8,55.0,58.8,44.9,51.849999999999994,0.126,0.126,0.0,10.0,8.7,True,False,True
2025-05-24,51,62.7,47.3,55.0,58.6,42.5,50.55,0.02,0.02,0.0,2.0,11.3,True,False,True
2025-05-25,3,66.7,50.6,58.650000000000006,60.6,46.4,53.5,0.0,0.0,0.0,0.0,11.0,False,False,False
2025-05-26,1,72.1,50.8,61.449999999999996,68.7,47.7,58.2,0.0,0.0,0.0,0.0,8.1,False,False,False
2025-05-27,3,78.1,53.3,65.69999999999999,77.9,52.1,65.0,0.0,0.0,0.0,0.0,9.1,False,False,False
2025-05-28,63,66.1,54.4,60.25,63.3,52.7,58.0,0.417,0.417,0.0,10.0,7.2,True,False,True
2025-05-29,53,71.0,54.9,62.95,72.7,53.6,63.150000000000006,0.114,0.114,0.0,13.0,7.6,True,False,True
2025-05-30,61,74.2,61.2,67.7,77.8,62.4,70.1,0.303,0.303,0.0,7.0,7.4,True,False,True
2025-05-31,65,67.0,54.1,60.55,64.0,49.0,56.5,1.551,1.551,0.0,14.0,15.9,True,False,True
2025-06-01,3,65.8,49.4,57.599999999999994,61.6,44.2,52.900000000000006,0.0,0.0,0.0,0.0,12.9,False,False,False
2025-06-02,3,70.9,49.8,60.35,68.6,47.8,58.199999999999996,0.0,0.0,0.0,0.0,7.7,False,False,False
2025-06-03,1,80.2,52.4,66.3,81.7,51.5,66.6,0.0,0.0,0.0,0.0,6.7,False,False,False
2025-06-04,3,85.6,58.3,71.94999999999999,88.9,57.0,72.95,0.0,0.0,0.0,0.0,8.8,False,False,False
2025-06-05,3,94.8,68.4,81.6,98.9,70.5,84.7,0.0,0.0,0.0,0.0,10.1,False,False,False
2025-06-06,63,89.3,71.0,80.15,92.4,74.5,83.45,0.138,0.138,0.0,4.0,8.5,True,False,True
2025-06-07,53,80.2,68.5,74.35,84.9,71.4,78.15,0.142,0.142,0.0,10.0,10.7,True,False,True
